pol: 0, ang: 120, dist: 1 
pol: 4, ang: 170, dist: 6 
pol: 4, ang: 170, dist: 7 
pol: 4, ang: 170, dist: 8 
pol: 4, ang: 170, dist: 9 
pol: 4, ang: 170, dist: 10 
pol: 4, ang: 170, dist: 11 
pol: 4, ang: 170, dist: 12 
pol: 4, ang: 170, dist: 13 
pol: 4, ang: 170, dist: 14 
pol: 4, ang: 170, dist: 15 
pol: 4, ang: 170, dist: 16 
pol: 4, ang: 170, dist: 17 
pol: 4, ang: 170, dist: 18 
pol: 4, ang: 170, dist: 19 
pol: 4, ang: 180, dist: 1 
Too many values
pol: 4, ang: 180, dist: 2 
Too many values
pol: 4, ang: 180, dist: 3 
pol: 4, ang: 180, dist: 4 
pol: 4, ang: 180, dist: 5 
pol: 4, ang: 180, dist: 6 
pol: 4, ang: 180, dist: 7 
pol: 4, ang: 180, dist: 8 
pol: 4, ang: 180, dist: 9 
pol: 4, ang: 180, dist: 10 
pol: 4, ang: 180, dist: 11 
pol: 4, ang: 180, dist: 12 
pol: 4, ang: 180, dist: 13 
pol: 4, ang: 180, dist: 14 
pol: 4, ang: 180, dist: 15 
pol: 4, ang: 180, dist: 16 
pol: 4, ang: 180, dist: 17 
pol: 4, ang: 180, dist: 18 
pol: 4, ang: 180, dist: 19 
jaccard: 0.8457427116974283 | divisao pela distancia: 0.031294326814074166 
values: [[5, 130], [6, 170], [16, 140], [14, 130], [15, 160]]
--------------- NEW POLYGON ---------------
pol: 5, ang: 120, dist: 1 
min dist: 1 max angle: 120 | jaccard: 0.35985334067934893 | divisao pela distancia: 0.016950746393293584 | jaccard*distDiv: 0.15920741981768075 
pol: 5, ang: 120, dist: 2 
pol: 5, ang: 120, dist: 3 
pol: 5, ang: 120, dist: 4 
pol: 5, ang: 120, dist: 5 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 6 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 7 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 8 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 9 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 10 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 11 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 12 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 13 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 14 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 15 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 16 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 17 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 18 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 120, dist: 19 
Not enough feature points. Skipping to next cycle.
pol: 5, ang: 130, dist: 1 
min dist: 1 max angle: 130 | jaccard: 0.571939387212933 | divisao pela distancia: 0.02706673293412249 | jaccard*distDiv: 0.27786712864452884 
pol: 5, ang: 130, dist: 2 
pol: 5, ang: 130, dist: 3 
pol: 5, ang: 130, dist: 4 
pol: 5, ang: 130, dist: 5 
pol: 5, ang: 130, dist: 6 
pol: 5, ang: 130, dist: 7 
pol: 5, ang: 130, dist: 8 
pol: 5, ang: 130, dist: 9 
pol: 5, ang: 130, dist: 10 
pol: 5, ang: 130, dist: 11 
pol: 5, ang: 130, dist: 12 
pol: 5, ang: 130, dist: 13 
pol: 5, ang: 130, dist: 14 
pol: 5, ang: 130, dist: 15 
pol: 5, ang: 130, dist: 16 
pol: 5, ang: 130, dist: 17 
pol: 5, ang: 130, dist: 18 
pol: 5, ang: 130, dist: 19 
pol: 5, ang: 140, dist: 1 
pol: 5, ang: 140, dist: 2 
pol: 5, ang: 140, dist: 3 
pol: 5, ang: 140, dist: 4 
pol: 5, ang: 140, dist: 5 
min dist: 5 max angle: 140 | jaccard: 0.9137361516128621 | divisao pela distancia: 0.03231433061449062 | jaccard*distDiv: 0.45993858073220834 
pol: 5, ang: 140, dist: 6 
pol: 5, ang: 140, dist: 7 
pol: 5, ang: 140, dist: 8 
pol: 5, ang: 140, dist: 9 
pol: 5, ang: 140, dist: 10 
pol: 5, ang: 140, dist: 11 
min dist: 11 max angle: 140 | jaccard: 0.9144334172014217 | divisao pela distancia: 0.03231433112813589 | jaccard*distDiv: 0.4602895580703456 
pol: 5, ang: 140, dist: 12 
pol: 5, ang: 140, dist: 13 
pol: 5, ang: 140, dist: 14 
pol: 5, ang: 140, dist: 15 
pol: 5, ang: 140, dist: 16 
pol: 5, ang: 140, dist: 17 
pol: 5, ang: 140, dist: 18 
pol: 5, ang: 140, dist: 19 
pol: 5, ang: 150, dist: 1 
pol: 5, ang: 150, dist: 2 
pol: 5, ang: 150, dist: 3 
pol: 5, ang: 150, dist: 4 
pol: 5, ang: 150, dist: 5 
pol: 5, ang: 150, dist: 6 
pol: 5, ang: 150, dist: 7 
pol: 5, ang: 150, dist: 8 
pol: 5, ang: 150, dist: 9 
pol: 5, ang: 150, dist: 10 
pol: 5, ang: 150, dist: 11 
pol: 5, ang: 150, dist: 12 
pol: 5, ang: 150, dist: 13 
pol: 5, ang: 150, dist: 14 
pol: 5, ang: 150, dist: 15 
pol: 5, ang: 150, dist: 16 
pol: 5, ang: 150, dist: 17 
pol: 5, ang: 150, dist: 18 
pol: 5, ang: 150, dist: 19 
pol: 5, ang: 160, dist: 1 
pol: 5, ang: 160, dist: 2 
pol: 5, ang: 160, dist: 3 
pol: 5, ang: 160, dist: 4 
pol: 5, ang: 160, dist: 5 
pol: 5, ang: 160, dist: 6 
pol: 5, ang: 160, dist: 7 
pol: 5, ang: 160, dist: 8 
pol: 5, ang: 160, dist: 9 
pol: 5, ang: 160, dist: 10 
pol: 5, ang: 160, dist: 11 
pol: 5, ang: 160, dist: 12 
pol: 5, ang: 160, dist: 13 
pol: 5, ang: 160, dist: 14 
pol: 5, ang: 160, dist: 15 
pol: 5, ang: 160, dist: 16 
pol: 5, ang: 160, dist: 17 
pol: 5, ang: 160, dist: 18 
pol: 5, ang: 160, dist: 19 
pol: 5, ang: 170, dist: 1 
Too many values
pol: 5, ang: 170, dist: 2 
Too many values
pol: 5, ang: 170, dist: 3 
pol: 5, ang: 170, dist: 4 
pol: 5, ang: 170, dist: 5 
pol: 5, ang: 170, dist: 6 
pol: 5, ang: 170, dist: 7 
pol: 5, ang: 170, dist: 8 
pol: 5, ang: 170, dist: 9 
pol: 5, ang: 170, dist: 10 
pol: 5, ang: 170, dist: 11 
pol: 5, ang: 170, dist: 12 
pol: 5, ang: 170, dist: 13 
pol: 5, ang: 170, dist: 14 
pol: 5, ang: 170, dist: 15 
pol: 5, ang: 170, dist: 16 
pol: 5, ang: 170, dist: 17 
pol: 5, ang: 170, dist: 18 
pol: 5, ang: 170, dist: 19 
pol: 5, ang: 180, dist: 1 
Too many values
pol: 5, ang: 180, dist: 2 
Too many values
pol: 5, ang: 180, dist: 3 
pol: 5, ang: 180, dist: 4 
pol: 5, ang: 180, dist: 5 
pol: 5, ang: 180, dist: 6 
pol: 5, ang: 180, dist: 7 
pol: 5, ang: 180, dist: 8 
pol: 5, ang: 180, dist: 9 
pol: 5, ang: 180, dist: 10 
pol: 5, ang: 180, dist: 11 
pol: 5, ang: 180, dist: 12 
pol: 5, ang: 180, dist: 13 
pol: 5, ang: 180, dist: 14 
pol: 5, ang: 180, dist: 15 
pol: 5, ang: 180, dist: 16 
pol: 5, ang: 180, dist: 17 
pol: 5, ang: 180, dist: 18 
pol: 5, ang: 180, dist: 19 
jaccard: 0.9161081506125243 | divisao pela distancia: 0.03231433112813589 
values: [[5, 130], [6, 170], [16, 140], [14, 130], [15, 160], [11, 140]]
--------------- NEW POLYGON ---------------
pol: 6, ang: 120, dist: 1 
min dist: 1 max angle: 120 | jaccard: 0.4959442603329738 | divisao pela distancia: 0.020009225008294152 | jaccard*distDiv: 0.2268187339828754 
pol: 6, ang: 120, dist: 2 
pol: 6, ang: 120, dist: 3 
pol: 6, ang: 120, dist: 4 
pol: 6, ang: 120, dist: 5 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 6 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 7 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 8 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 9 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 10 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 11 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 12 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 13 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 14 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 15 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 16 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 17 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 18 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 120, dist: 19 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 1 
min dist: 1 max angle: 130 | jaccard: 0.5157195063551311 | divisao pela distancia: 0.020009225008294152 | jaccard*distDiv: 0.23586288798504923 
pol: 6, ang: 130, dist: 2 
pol: 6, ang: 130, dist: 3 
pol: 6, ang: 130, dist: 4 
pol: 6, ang: 130, dist: 5 
pol: 6, ang: 130, dist: 6 
pol: 6, ang: 130, dist: 7 
pol: 6, ang: 130, dist: 8 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 9 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 10 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 11 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 12 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 13 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 14 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 15 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 16 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 17 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 18 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 130, dist: 19 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 1 
min dist: 1 max angle: 140 | jaccard: 0.8795974380943415 | divisao pela distancia: 0.02443435021109442 | jaccard*distDiv: 0.41868183084017435 
pol: 6, ang: 140, dist: 2 
pol: 6, ang: 140, dist: 3 
pol: 6, ang: 140, dist: 4 
pol: 6, ang: 140, dist: 5 
pol: 6, ang: 140, dist: 6 
pol: 6, ang: 140, dist: 7 
pol: 6, ang: 140, dist: 8 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 9 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 10 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 11 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 12 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 13 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 14 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 15 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 16 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 17 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 18 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 140, dist: 19 
Not enough feature points. Skipping to next cycle.
pol: 6, ang: 150, dist: 1 
pol: 6, ang: 150, dist: 2 
pol: 6, ang: 150, dist: 3 
pol: 6, ang: 150, dist: 4 
pol: 6, ang: 150, dist: 5 
pol: 6, ang: 150, dist: 6 
pol: 6, ang: 150, dist: 7 
pol: 6, ang: 150, dist: 8 
min dist: 8 max angle: 150 | jaccard: 0.8694342863018354 | divisao pela distancia: 0.026367206691461444 | jaccard*distDiv: 0.42019374904960133 
pol: 6, ang: 150, dist: 9 
pol: 6, ang: 150, dist: 10 
pol: 6, ang: 150, dist: 11 
min dist: 11 max angle: 150 | jaccard: 0.9040279701635638 | divisao pela distancia: 0.026367206691461444 | jaccard*distDiv: 0.4369127236107794 
pol: 6, ang: 150, dist: 12 
pol: 6, ang: 150, dist: 13 
pol: 6, ang: 150, dist: 14 
pol: 6, ang: 150, dist: 15 
pol: 6, ang: 150, dist: 16 
pol: 6, ang: 150, dist: 17 
pol: 6, ang: 150, dist: 18 
pol: 6, ang: 150, dist: 19 
pol: 6, ang: 160, dist: 1 
pol: 6, ang: 160, dist: 2 
pol: 6, ang: 160, dist: 3 
pol: 6, ang: 160, dist: 4 
pol: 6, ang: 160, dist: 5 
pol: 6, ang: 160, dist: 6 
pol: 6, ang: 160, dist: 7 
pol: 6, ang: 160, dist: 8 
pol: 6, ang: 160, dist: 9 
pol: 6, ang: 160, dist: 10 
pol: 6, ang: 160, dist: 11 
pol: 6, ang: 160, dist: 12 
pol: 6, ang: 160, dist: 13 
pol: 6, ang: 160, dist: 14 
pol: 6, ang: 160, dist: 15 
pol: 6, ang: 160, dist: 16 
pol: 6, ang: 160, dist: 17 
pol: 6, ang: 160, dist: 18 
pol: 6, ang: 160, dist: 19 
pol: 6, ang: 170, dist: 1 
Too many values
pol: 6, ang: 170, dist: 2 
Too many values
pol: 6, ang: 170, dist: 3 
pol: 6, ang: 170, dist: 4 
pol: 6, ang: 170, dist: 5 
pol: 6, ang: 170, dist: 6 
pol: 6, ang: 170, dist: 7 
pol: 6, ang: 170, dist: 8 
pol: 6, ang: 170, dist: 9 
pol: 6, ang: 170, dist: 10 
pol: 6, ang: 170, dist: 11 
pol: 6, ang: 170, dist: 12 
pol: 6, ang: 170, dist: 13 
pol: 6, ang: 170, dist: 14 
pol: 6, ang: 170, dist: 15 
pol: 6, ang: 170, dist: 16 
pol: 6, ang: 170, dist: 17 
pol: 6, ang: 170, dist: 18 
pol: 6, ang: 170, dist: 19 
pol: 6, ang: 180, dist: 1 
Too many values
pol: 6, ang: 180, dist: 2 
Too many values
pol: 6, ang: 180, dist: 3 
pol: 6, ang: 180, dist: 4 
pol: 6, ang: 180, dist: 5 
pol: 6, ang: 180, dist: 6 
pol: 6, ang: 180, dist: 7 
pol: 6, ang: 180, dist: 8 
pol: 6, ang: 180, dist: 9 
pol: 6, ang: 180, dist: 10 
pol: 6, ang: 180, dist: 11 
pol: 6, ang: 180, dist: 12 
pol: 6, ang: 180, dist: 13 
pol: 6, ang: 180, dist: 14 
pol: 6, ang: 180, dist: 15 
pol: 6, ang: 180, dist: 16 
pol: 6, ang: 180, dist: 17 
pol: 6, ang: 180, dist: 18 
pol: 6, ang: 180, dist: 19 
jaccard: 0.9040279701635638 | divisao pela distancia: 0.038056044754703026 
values: [[5, 130], [6, 170], [16, 140], [14, 130], [15, 160], [11, 140], [11, 150]]
--------------- NEW POLYGON ---------------
pol: 7, ang: 120, dist: 1 
min dist: 1 max angle: 120 | jaccard: 0.7438390705500969 | divisao pela distancia: 0.016181907978748737 | jaccard*distDiv: 0.3260505458478971 
pol: 7, ang: 120, dist: 2 
pol: 7, ang: 120, dist: 3 
pol: 7, ang: 120, dist: 4 
pol: 7, ang: 120, dist: 5 
pol: 7, ang: 120, dist: 6 
pol: 7, ang: 120, dist: 7 
pol: 7, ang: 120, dist: 8 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 9 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 10 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 11 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 12 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 13 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 14 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 15 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 16 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 17 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 18 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 120, dist: 19 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 1 
pol: 7, ang: 130, dist: 2 
pol: 7, ang: 130, dist: 3 
pol: 7, ang: 130, dist: 4 
pol: 7, ang: 130, dist: 5 
pol: 7, ang: 130, dist: 6 
pol: 7, ang: 130, dist: 7 
pol: 7, ang: 130, dist: 8 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 9 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 10 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 11 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 12 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 13 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 14 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 15 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 16 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 17 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 18 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 130, dist: 19 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 1 
pol: 7, ang: 140, dist: 2 
pol: 7, ang: 140, dist: 3 
pol: 7, ang: 140, dist: 4 
pol: 7, ang: 140, dist: 5 
pol: 7, ang: 140, dist: 6 
pol: 7, ang: 140, dist: 7 
pol: 7, ang: 140, dist: 8 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 9 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 10 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 11 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 12 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 13 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 14 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 15 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 16 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 17 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 18 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 140, dist: 19 
Not enough feature points. Skipping to next cycle.
pol: 7, ang: 150, dist: 1 
pol: 7, ang: 150, dist: 2 
pol: 7, ang: 150, dist: 3 
pol: 7, ang: 150, dist: 4 
pol: 7, ang: 150, dist: 5 
pol: 7, ang: 150, dist: 6 
pol: 7, ang: 150, dist: 7 
pol: 7, ang: 150, dist: 8 
pol: 7, ang: 150, dist: 9 
pol: 7, ang: 150, dist: 10 
pol: 7, ang: 150, dist: 11 
pol: 7, ang: 150, dist: 12 
pol: 7, ang: 150, dist: 13 
pol: 7, ang: 150, dist: 14 
pol: 7, ang: 150, dist: 15 
pol: 7, ang: 150, dist: 16 
pol: 7, ang: 150, dist: 17 
pol: 7, ang: 150, dist: 18 
pol: 7, ang: 150, dist: 19 
pol: 7, ang: 160, dist: 1 
pol: 7, ang: 160, dist: 2 
pol: 7, ang: 160, dist: 3 
min dist: 3 max angle: 160 | jaccard: 0.764814634013042 | divisao pela distancia: 0.015924217042652997 | jaccard*distDiv: 0.3341702678889534 
pol: 7, ang: 160, dist: 4 
pol: 7, ang: 160, dist: 5 
pol: 7, ang: 160, dist: 6 
pol: 7, ang: 160, dist: 7 
pol: 7, ang: 160, dist: 8 
pol: 7, ang: 160, dist: 9 
pol: 7, ang: 160, dist: 10 
pol: 7, ang: 160, dist: 11 
pol: 7, ang: 160, dist: 12 
pol: 7, ang: 160, dist: 13 
pol: 7, ang: 160, dist: 14 
pol: 7, ang: 160, dist: 15 
pol: 7, ang: 160, dist: 16 
pol: 7, ang: 160, dist: 17 
pol: 7, ang: 160, dist: 18 
min dist: 18 max angle: 160 | jaccard: 0.7587484805349622 | divisao pela distancia: 0.017879947753358848 | jaccard*distDiv: 0.3392900185275183 
pol: 7, ang: 160, dist: 19 
pol: 7, ang: 170, dist: 1 
Too many values
pol: 7, ang: 170, dist: 2 
Too many values
pol: 7, ang: 170, dist: 3 
pol: 7, ang: 170, dist: 4 
pol: 7, ang: 170, dist: 5 
pol: 7, ang: 170, dist: 6 
pol: 7, ang: 170, dist: 7 
pol: 7, ang: 170, dist: 8 
pol: 7, ang: 170, dist: 9 
pol: 7, ang: 170, dist: 10 
pol: 7, ang: 170, dist: 11 
pol: 7, ang: 170, dist: 12 
pol: 7, ang: 170, dist: 13 
pol: 7, ang: 170, dist: 14 
pol: 7, ang: 170, dist: 15 
pol: 7, ang: 170, dist: 16 
pol: 7, ang: 170, dist: 17 
pol: 7, ang: 170, dist: 18 
min dist: 18 max angle: 170 | jaccard: 0.8392525231831314 | divisao pela distancia: 0.011244921748685887 | jaccard*distDiv: 0.34204554881272065 
pol: 7, ang: 170, dist: 19 
pol: 7, ang: 180, dist: 1 
Too many values
pol: 7, ang: 180, dist: 2 
Too many values
pol: 7, ang: 180, dist: 3 
pol: 7, ang: 180, dist: 4 
pol: 7, ang: 180, dist: 5 
pol: 7, ang: 180, dist: 6 
pol: 7, ang: 180, dist: 7 
pol: 7, ang: 180, dist: 8 
pol: 7, ang: 180, dist: 9 
pol: 7, ang: 180, dist: 10 
pol: 7, ang: 180, dist: 11 
pol: 7, ang: 180, dist: 12 
pol: 7, ang: 180, dist: 13 
pol: 7, ang: 180, dist: 14 
pol: 7, ang: 180, dist: 15 
pol: 7, ang: 180, dist: 16 
pol: 7, ang: 180, dist: 17 
pol: 7, ang: 180, dist: 18 
pol: 7, ang: 180, dist: 19 
jaccard: 0.8392525231831314 | divisao pela distancia: 0.017879947753358848 
values: [[5, 130], [6, 170], [16, 140], [14, 130], [15, 160], [11, 140], [11, 150], [18, 170]]
--------------- NEW POLYGON ---------------
